gauge	InnerCorner	OuterCorner	SWA	aiBlur	defocus	focusBlur	mse
DLE_43_7	-0.0970557	2.91323	11.7815	2.8790400000000003	1.9244700000000001	0.730568	4.572108736113
DLE_43_8	-0.155351	3.22615	12.4698	2.89845	1.38829	0.525638	4.748518780598126
DLE_43_9	-0.107951	3.51505	11.4641	2.25271	-0.363896	-0.06339	4.319560166607663
DLE_44_0	-0.2607	4.1	13.384	2.6524	-0.539767	0.0397417	5.048765578034718
DLE_44_1	-0.290663	3.99957	12.9269	2.60455	-0.374569	0.0388584	4.878420405975465
DLE_44_10	-0.06648530000000001	2.58169	9.40726	1.7943900000000002	0.687659	0.24722399999999997	3.5331583628875016
DLE_44_11	-0.0567691	2.1018	8.114469999999999	1.8433	1.0191	0.353544	3.100480850439791
DLE_44_12	-0.054827999999999995	2.4071599999999997	9.62439	2.1371	1.2272299999999998	0.455825	3.6694611577622847
DLE_44_13	-0.157373	2.7972599999999996	9.77656	1.61645	-0.12662	-0.08542410000000002	3.641751998607432
DLE_44_14	-0.0809309	1.8012700000000001	7.51107	1.14953	0.43983599999999995	0.121794	2.7745250964894606
DLE_44_15	-0.0498603	1.61828	7.35255	1.3362100000000001	1.41116	0.47730600000000006	2.8431651273042533
DLE_44_16	-0.0717052	1.26567	6.21269	0.8569610000000001	0.275231	0.05144119999999999	2.268503468240915
DLE_44_17	-0.029893799999999998	0.812739	5.9931	0.5773520000000001	1.4473	0.425863	2.3285567533365072
DLE_44_18	-0.0322736	0.8876940000000001	5.979080000000001	0.7561939999999999	1.33517	0.42037700000000006	2.308544531835967
DLE_44_3	-0.31690100000000004	3.79166	12.6187	2.45287	0.35261	0.132669	4.744943034776103
DLE_44_4	-0.27258899999999997	3.2742299999999998	11.1022	2.13973	0.489317	0.237842	4.174431673371119
DLE_44_5	-0.197247	3.39511	12.6334	2.5916900000000003	1.04132	0.39079400000000003	4.760397736597818
DLE_44_6	-0.101232	2.8498099999999997	10.2092	2.80792	1.30816	0.496309	3.962701330856973
DLE_44_7	-0.09952180000000001	2.78795	11.2826	2.87595	1.8718	0.681218	4.392119144518954
DLE_44_8	-0.179556	3.0767	12.2101	2.81367	1.3342100000000001	0.5072800000000001	4.638147341567752
DLE_44_9	-0.126895	3.41517	11.2092	2.24209	-0.341956	-0.060639099999999994	4.223551519401086
DLE_45_0	-0.280916	4.04678	13.4963	2.6381099999999997	-0.499057	0.0452022	5.078315384261151
DLE_45_1	-0.2186	3.82714	12.5954	2.4921	-0.331885	0.0377751	4.741852486468962
DLE_45_10	-0.07047439999999999	2.4809900000000003	9.10965	1.7508599999999999	0.655849	0.23619	3.4197534876756537
DLE_45_11	-0.050850900000000004	2.0219400000000003	7.88443	1.80283	0.973208	0.338486	3.0095936980226003
DLE_45_12	-0.0445557	2.32882	9.521	2.13707	1.1992	0.448243	3.6255527284600255
DLE_45_13	-0.159899	2.70473	9.46641	1.61791	-0.114558	-0.08148480000000001	3.5287691462113253
DLE_45_14	-0.0800648	1.76374	7.3469	1.15419	0.425509	0.11868699999999999	2.7153163640980913
DLE_45_15	-0.0453611	1.52735	7.06164	1.3123799999999999	1.3379	0.454006	2.7271781910046053
DLE_45_16	-0.0573076	1.23133	6.11816	0.855139	0.271873	0.051958500000000005	2.2334683424818227
DLE_45_17	-0.023725200000000002	0.792022	5.84957	0.601355	1.3991	0.41445	2.2707699681777553
DLE_45_18	-0.037632599999999995	0.8688790000000001	5.83576	0.7817689999999999	1.29168	0.408144	2.2526517059934266
DLE_45_2	-0.250349	3.7885699999999995	12.5857	2.49212	-0.059906799999999996	-0.026117599999999998	4.730722625220558
DLE_45_3	-0.276287	3.65139	12.2444	2.51068	0.348769	0.129102	4.610035461270282
DLE_45_4	-0.281567	3.1566	10.8249	2.11685	0.497917	0.242383	4.069788554141128
DLE_45_5	-0.22061599999999998	3.26475	12.3406	2.57154	0.9720110000000001	0.364119	4.644586756538197
DLE_45_6	-0.0900257	2.67518	9.8571	2.7296	1.2360200000000001	0.472246	3.81746122827031
DLE_45_7	-0.09202080000000001	2.85581	11.4245	2.95473	1.89612	0.697348	4.45373236178007
DLE_45_8	-0.153085	3.07782	11.9862	2.96988	1.3733899999999999	0.525139	4.581483928129155
DLE_45_9	-0.115027	3.32756	11.0322	2.19726	-0.301147	-0.054696	4.151781775803793
DLE_46_0	-0.20638299999999998	3.93742	13.0672	2.60732	-0.451747	0.0416875	4.920742671655015
DLE_46_1	-0.22853800000000002	3.72435	12.3932	2.48717	-0.297817	0.0392219	4.663261420973933
DLE_46_10	-0.052956500000000004	2.3454599999999997	8.84555	1.7147700000000001	0.6280720000000001	0.22708000000000003	3.315176590240787
DLE_46_11	-0.0471485	1.93107	7.56003	1.78824	0.916241	0.320654	2.8875686555130438
DLE_46_12	-0.0460389	2.2008	9.15477	2.04738	1.14561	0.426833	3.4814988163110545
DLE_46_13	-0.157664	2.57013	9.1926	1.58568	-0.100241	-0.07505679999999999	3.42206955426218
DLE_46_14	-0.06591369999999999	1.7379200000000001	7.170780000000001	1.1703	0.42713100000000004	0.118684	2.654614072845305
DLE_46_15	-0.046216900000000005	1.52803	6.9802	1.31954	1.31093	0.44636499999999996	2.6962066788886614
DLE_46_16	-0.0634908	1.23348	5.98971	0.881821	0.276229	0.053612599999999996	2.1912188344739607
DLE_46_17	-0.0249951	0.762984	5.66129	0.6290939999999999	1.33507	0.397635	2.1947118937385897
DLE_46_18	-0.0270265	0.8897219999999999	5.738180000000001	0.816144	1.2973700000000001	0.411524	2.2249717740737256
DLE_46_2	-0.256525	3.6656199999999997	12.071	2.49251	-0.0398109	-0.0234681	4.547382868682807
DLE_46_3	-0.276483	3.50498	11.8883	2.44599	0.34757	0.13028299999999998	4.472908170231337
DLE_46_4	-0.22591399999999998	3.01234	10.4921	2.05785	0.47922200000000004	0.23289899999999997	3.93997686483609
