Version v0.1
#Ridge Detection testing
width	height	pixel	centerx	centery	bbox_xini	bbox_yini	bbox_xend	bbox_yend
offsetx	offsety	angle	weight	confidence	intensity	slope	band_width	ridge_intensity	curvature	contrast
572	274	1.5855211785571357	1	1	38823	-128.29627738945237	0	1365.7845148128508	0	0
572	275	1.5910553175960396	1	1	39505	-127.39422398435704	0	1361.6700100452322	0	0
572	276	1.59071922352513	1	1	38800	-124.07819504545637	0	1351.0437204947555	0	0
572	277	1.5885747323395165	1	1	39123	-119.57559765634528	0	1337.649206155187	0	0
572	278	1.5884186901444075	1	1	38532	-115.30773260142678	0	1326.2491481216907	0	0
572	279	1.5929605694585591	1	1	38626	-112.07361092528822	0	1319.9861055342135	0	0
572	280	1.6027077079051206	1	1	38991	-109.95844212030534	0	1319.3489367210727	0	0
572	281	1.6161726719094425	1	1	39159	-108.75907841429671	0	1322.5232686576842	0	0
572	282	1.6290502701418146	1	1	39245	-108.58710780857928	0	1328.4521135069149	0	0
572	283	1.6399708195588054	1	1	39270	-109.28603440585653	0	1335.8068731321318	0	0
572	284	1.6487290951752618	1	1	39255	-110.67356995841851	0	1343.5944738305839	0	0
572	285	1.6554646617995692	1	1	39730	-112.19673230245053	0	1349.631456625803	0	0
572	286	1.6576022676823177	1	1	39515	-113.2366506811536	0	1351.212822036709	0	0
572	287	1.6519850472652673	1	1	39666	-113.40778486300951	0	1346.7322496012366	0	0
573	288	1.6418165308959032	1	1	38842	-122.80241389080015	0	1347.6281309063445	0	0
573	289	1.628244038277593	1	1	38614	-123.30046789855919	0	1351.2012318885284	0	0
573	290	1.6161765259713576	1	1	38546	-124.20298238553369	0	1356.5159768329477	0	0
573	291	1.6109261606174943	1	1	38992	-125.9371580323259	0	1366.1520095852238	0	0
573	292	1.614143657147802	1	1	39440	-128.09041207644373	0	1379.2580033234306	0	0
573	293	1.62331543155673	1	1	39661	-129.90965591353324	0	1393.351782581886	0	0
573	294	1.6336713474047473	1	1	39733	-130.89624003027257	0	1406.4713495804654	0	0
573	295	1.6417548214328002	1	1	39933	-131.01699745571318	0	1418.025484733359	0	0
573	296	1.6465865578051988	1	1	39832	-130.51447558681411	0	1428.6188297816097	0	0
573	297	1.6492946118612166	1	1	40142	-129.67434705372693	0	1438.402870433684	0	0
573	298	1.6501780682137237	1	1	40590	-128.83533767931453	0	1446.7930398871213	0	0
573	299	1.6493311820140542	1	1	40903	-127.56836354344023	0	1450.5746165218056	0	0
573	300	1.645278211644513	1	1	40968	-125.2688414576944	0	1446.9732974479132	0	0
573	301	1.6382976300058611	1	1	40468	-121.40519011708443	0	1435.2928046878412	0	0
574	302	1.638849327017745	1	1	39725	-131.68317604494223	0	1422.2364288720821	0	0
574	303	1.6317771521366822	1	1	39643	-130.5907824329081	0	1423.8474914854278	0	0
574	304	1.6287796974917224	1	1	39552	-129.77207336353786	0	1428.9273351925872	0	0
574	305	1.6317508287207332	1	1	39808	-130.07890543776216	0	1441.0019578279826	0	0
574	306	1.6377437284705592	1	1	40184	-131.9378077390029	0	1459.804441167863	0	0
574	307	1.6404549233092394	1	1	40684	-135.15201330529658	0	1481.1680827433072	0	0
574	308	1.6354276562066643	1	1	41068	-138.63866777374824	0	1499.8967119208187	0	0
574	309	1.6240979266105506	1	1	41036	-141.2508449360448	0	1512.6752268904625	0	0
574	310	1.6135636260260033	1	1	41014	-142.46918361701796	0	1518.9497194068908	0	0
574	311	1.6095101480313276	1	1	41087	-142.2782229431823	0	1519.250371228481	0	0
574	312	1.6142301060693032	1	1	41234	-141.46685956125043	0	1515.989128876938	0	0
574	313	1.6252737652902665	1	1	40908	-141.0644445286773	0	1513.1737792146737	0	0
574	314	1.638320817252383	1	1	41250	-141.63734240270287	0	1514.118917080711	0	0
574	315	1.6472143647692385	1	1	40900	-142.73552570018728	0	1518.740208371668	0	0
574	316	1.6476943094635108	1	1	41332	-143.25314360070615	0	1523.457012740917	0	0
574	317	1.6381056029962584	1	1	41309	-142.46978446747175	0	1524.7776096950242	0	0
574	318	1.621576543470772	1	1	41444	-140.26196060058464	0	1521.382337847031	0	0
574	319	1.60473760712877	1	1	41665	-136.868757243064	0	1513.437217418349	0	0
575	320	1.6026147428228135	1	1	40849	-153.77147491267715	0	1512.0489682879543	0	0
575	321	1.6019859673519834	1	1	40819	-150.79376980666802	0	1505.6022278886871	0	0
575	322	1.6026167224494323	1	1	40340	-147.14113571662642	0	1496.9882512283452	0	0
575	323	1.600216727390674	1	1	40536	-143.79060067367345	0	1488.7477012352688	0	0
575	324	1.5931145689142905	1	1	40759	-141.4960429082148	0	1482.6613944569413	0	0
575	325	1.584675351361441	1	1	40782	-140.5565320816213	0	1480.3066120015264	0	0
575	326	1.5783483510373004	1	1	40450	-140.47454481250952	0	1481.8239565171496	0	0
575	327	1.5754724841844139	1	1	40787	-140.84700187616136	0	1486.7477865419496	0	0
575	328	1.5747552729047043	1	1	40608	-141.4029385842207	0	1493.5057993279636	0	0
575	329	1.5752204520705648	1	1	40840	-141.92040030723183	0	1499.356081002088	0	0
575	330	1.5761468503525367	1	1	40555	-142.2401033153842	0	1502.125546798561	0	0
575	331	1.5758374672538187	1	1	40705	-142.50213053830703	0	1501.8788347952063	0	0
575	332	1.5733823386665282	1	1	40834	-143.24396152224176	0	1500.9820638907445	0	0
575	333	1.5684514428104688	1	1	40610	-144.82635205814677	0	1502.829086583141	0	0
575	334	1.5647827188307395	1	1	41046	-147.38243313175735	0	1509.244782760139	0	0
575	335	1.565056266979004	1	1	41074	-150.5531900938024	0	1519.030159901046	0	0
575	336	1.56838266619691	1	1	41221	-153.88012076863356	0	1529.0857924446693	0	0
575	337	1.570055328228422	1	1	41196	-156.62870732387205	0	1535.5816596445686	0	0
575	338	1.567243813880638	1	1	40970	-157.99530402320806	0	1535.7903671645058	0	0
575	339	1.5604575660098892	1	1	40833	-157.74405926730583	0	1529.4338098197677	0	0
575	340	1.5515585995040095	1	1	40894	-156.01635264629886	0	1518.2065013361084	0	0
575	341	1.544045105565493	1	1	40855	-153.42645839921693	0	1505.4309482651706	0	0
575	342	1.5390582623247528	1	1	40709	-150.49765515449985	0	1493.9788653576331	0	0
575	343	1.5345164435757817	1	1	40605	-148.0361270539447	0	1486.4216266198987	0	0
575	344	1.5291009358846999	1	1	40777	-146.38817099825246	0	1482.7596271329567	0	0
574	345	1.5333971176833363	1	1	41327	-122.98606878243027	0	1482.155097663272	0	0
574	346	1.5319018139679086	1	1	41570	-128.32980790050897	0	1499.4522490780355	0	0
574	347	1.5316372274751853	1	1	41469	-132.95591012457498	0	1513.77872616026	0	0
574	348	1.5334127927724965	1	1	41524	-136.1488326317974	0	1522.6894679321106	0	0
574	349	1.5365123090096462	1	1	41355	-138.0253691944581	0	1526.3925965041853	0	0
574	350	1.539136224604389	1	1	41387	-139.02792544781187	0	1526.7895284919105	0	0
574	351	1.5413121892055077	1	1	41275	-139.75959243560783	0	1526.4550663821342	0	0
574	352	1.544411291913355	1	1	41510	-140.58410688820595	0	1527.0386692424595	0	0
574	353	1.5507386085459975	1	1	41325	-141.61838501822967	0	1529.4304027349253	0	0
574	354	1.5589384065354106	1	1	41416	-142.7291099171032	0	1533.1184903268443	0	0
574	355	1.5648443317997647	1	1	41378	-143.75558825140433	0	1536.3978128920294	0	0
574	356	1.5623678396056693	1	1	41669	-144.18630423190393	0	1535.9693554302394	0	0
574	357	1.5514123190468674	1	1	41590	-143.54963766754122	0	1529.0950098549633	0	0
574	358	1.538366025377363	1	1	41076	-142.12378221354334	0	1516.171781902903	0	0
574	359	1.5293622080077482	1	1	40639	-140.76274170975307	0	1500.0165703306484	0	0
574	360	1.525931037354969	1	1	40526	-139.97653018417304	0	1483.563832005073	0	0
574	361	1.5263877091750722	1	1	40434	-139.75119680405078	0	1468.9811439848427	0	0
574	362	1.5285669893417213	1	1	40178	-139.67100305790314	0	1456.8945383144946	0	0
574	363	1.5294759962226212	1	1	40184	-139.31804603046248	0	1447.1567080036266	0	0
574	364	1.5292939981371863	1	1	40105	-138.38564186260032	0	1438.9635654165243	0	0
574	365	1.5280996676075753	1	1	39894	-137.0212173304808	0	1431.8001484007355	0	0
574	366	1.5267021379184444	1	1	39702	-135.56329450309386	0	1424.7397951225462	0	0
574	367	1.5236646324144107	1	1	39923	-134.08547742364567	0	1416.031087562182	0	0
574	368	1.5190947123203615	1	1	39823	-131.99136074798344	0	1402.6247105930656	0	0
574	369	1.5141645966398989	1	1	39491	-128.39529268552587	0	1381.7014851783233	0	0
574	370	1.5097825390283133	1	1	39139	-123.41556800600665	0	1354.1432013126555	0	0
573	371	1.4891819060876614	1	1	39215	-104.95230016975142	0	1331.933170234099	0	0
573	372	1.4955861983445284	1	1	39217	-106.41499424603785	0	1327.8704143436332	0	0
573	373	1.502330171292005	1	1	39268	-108.89472954457597	0	1327.8656851201595	0	0
573	374	1.5061470980101168	1	1	39467	-112.44704781955124	0	1330.5560894022897	0	0
573	375	1.5079600722751547	1	1	39393	-116.04063220401963	0	1332.421012717998	0	0
573	376	1.5111877845795927	1	1	39058	-118.86399420293287	0	1332.5648573665644	0	0
573	377	1.5170230479515157	1	1	38936	-120.90373829432133	0	1332.9205805637673	0	0
573	378	1.5228257832957264	1	1	38300	-122.63801956313068	0	1336.3608201928575	0	0
573	379	1.525237743156425	1	1	39110	-124.63877216374453	0	1344.1449848648765	0	0
573	380	1.5220325549242297	1	1	38843	-126.73924165062772	0	1353.4642938587538	0	0
573	381	1.513910010156275	1	1	39318	-127.95665959364464	0	1359.7879432512339	0	0
573	382	1.5055399333129675	1	1	39104	-127.54894980485301	0	1359.7875296106288	0	0
573	383	1.5028897786694682	1	1	39018	-125.49020678642273	0	1352.607624408436	0	0
573	384	1.5109832898894568	1	1	38950	-122.37015505744694	0	1339.9726535723626	0	0
573	385	1.5284940138703738	1	1	38810	-118.91838374715121	0	1325.0838991438234	0	0
573	386	1.5483414428914168	1	1	38755	-116.1370972510399	0	1312.2429365954904	0	0
573	387	1.561861211350359	1	1	38716	-114.69561145078478	0	1303.592115501383	0	0
573	388	1.5671941052688816	1	1	38625	-114.73908986769834	0	1299.8987096364065	0	0
573	389	1.5683265688997965	1	1	38530	-115.81927917873259	0	1300.0567035384026	0	0
573	390	1.5713790634841613	1	1	38437	-116.78835523280122	0	1300.744094922678	0	0
573	391	1.578024900354582	1	1	38614	-116.45066406855085	0	1298.4086271221809	0	0
573	392	1.5870494518772942	1	1	38652	-114.09079192930221	0	1290.7319332871803	0	0
573	393	1.594927273448345	1	1	38621	-110.04440414976966	0	1278.370414084549	0	0
573	394	1.6012622141459285	1	1	38319	-105.5804705170865	0	1265.1573438612525	0	0
573	395	1.6085640710286426	1	1	37823	-101.93262809706107	0	1255.8261849492062	0	0
573	396	1.620345869050577	1	1	37936	-99.654268954097	0	1252.5604408582085	0	0
573	397	1.637370234585979	1	1	38774	-98.4802866270993	0	1252.7165623532205	0	0
573	398	1.654652166578788	1	1	38391	-97.44747828550862	0	1250.6431115546616	0	0
573	399	1.6678655416437902	1	1	37929	-95.82764072270265	0	1242.3558120059965	0	0
573	400	1.6782612378310018	1	1	37723	-93.57768948359467	0	1228.536081522542	0	0
573	401	1.6936476108775127	1	1	37510	-91.14668893316752	0	1213.268298698963	0	0
573	402	1.718416001502265	1	1	37530	-88.8510514970394	0	1199.8953193926886	0	0
573	403	1.751574689015987	1	1	37557	-86.4359356125874	0	1188.3712599460669	0	0
573	404	1.7808931105696113	1	1	37123	-83.39588891232574	0	1174.1922155357995	0	0
573	405	1.7980217103490639	1	1	36920	-78.68281344916363	0	1150.8866360536963	0	0
574	406	1.8240595747375865	1	1	36313	-80.76172778953651	0	1152.4134680439643	0	0
574	407	1.833925196034318	1	1	36408	-78.18244181358205	0	1142.0333725227565	0	0
574	408	1.8456599300058296	1	1	36313	-72.72228417845736	0	1116.577689390916	0	0
575	409	1.8982670185401216	1	1	36100	-67.7547285462141	0	1084.146305673518	0	0
575	410	1.9101819294745832	1	1	35579	-63.36893554064886	0	1069.1195682414764	0	0
575	411	1.9181017820433022	1	1	34907	-56.53055074077565	0	1038.4764274440051	0	0
576	412	1.9518272113156196	1	1	34244	-57.23900935594747	0	1017.2750039036171	0	0
576	413	1.9552002627791327	1	1	34610	-55.549610110815024	0	1012.3801346982392	0	0
577	414	1.9564925619645088	1	1	34694	-62.008778809865134	0	997.223082343893	0	0
577	415	1.9571555873614508	1	1	34832	-61.51643486019702	0	1007.0757273120864	0	0
577	416	1.9610310653929792	1	1	34635	-57.18020669751468	0	996.0782849936093	0	0
578	417	1.999185063488528	1	1	33813	-53.002282732090634	0	976.2082863261187	0	0
578	418	2.01075150691144	1	1	33933	-47.989531748043646	0	968.1550760204749	0	0
578	419	2.0219517082283693	1	1	34229	-41.2828761648085	0	942.9030617457832	0	0
579	420	2.056968804775413	1	1	33799	-41.13457877103076	0	942.7518035608016	0	0
580	421	2.099997469878635	1	1	33834	-42.85885872084373	0	930.0365053674923	0	0
580	422	2.1283552615083945	1	1	33637	-40.98184829814659	0	938.9531812178077	0	0
581	423	2.1673743055889347	1	1	33367	-40.363379758606925	0	928.2346463941092	0	0
581	424	2.1797222703414607	1	1	33742	-36.9360158905497	0	918.0565726423345	0	0
582	425	2.22969074563313	1	1	32730	-33.86021312057062	0	902.0283031073785	0	0
583	426	2.282311647867401	1	1	32497	-29.39094969522489	0	885.1029264596218	0	0
584	427	2.3187793578446376	1	1	32617	-29.15637677294103	0	877.0231369095893	0	0
585	428	2.3519892756105594	1	1	32227	-29.346310926558317	0	866.9208121774412	0	0
585	429	2.358183522849901	1	1	32435	-26.70846319211853	0	845.1004800140732	0	0
586	430	2.4139288598968416	1	1	31857	-22.207146992650337	0	808.4773177458793	0	0
587	431	2.4640031242791984	1	1	31057	-17.381076477145143	0	754.8821063360642	0	0
588	432	2.48540851311566	1	1	30721	-13.261474632628278	0	693.4119854509704	0	0
195	20
573	514	1.4341355119480559	1	1	38520	-99.12773769209844	0	1257.8730935468702	0	0
573	515	1.437259329081263	1	1	38372	-102.8539686123163	0	1277.132179843602	0	0
574	513	1.416050532442461	1	1	37505	-107.73782364914769	0	1242.323374561107	0	0
574	512	1.4076055812304291	1	1	37272	-105.85858981537444	0	1241.3675440485374	0	0
574	511	1.3895310266030727	1	1	37421	-103.53623743574326	0	1241.7365299446924	0	0
574	510	1.3652684188326198	1	1	37501	-100.97187890984173	0	1243.9346653458595	0	0
574	509	1.3396703151708254	1	1	37391	-98.00179698490206	0	1245.131413014424	0	0
574	508	1.318622718337118	1	1	37540	-93.95155953285507	0	1239.6732617269065	0	0
575	507	1.3054726766446112	1	1	37528	-107.07965429692376	0	1262.3913890355689	0	0
575	506	1.2790323465800602	1	1	37690	-103.9767274463859	0	1275.944698383716	0	0
575	505	1.2543236895703826	1	1	37376	-96.91740146049347	0	1268.527514155723	0	0
576	504	1.2264213677989866	1	1	36901	-96.5640608942133	0	1244.6424732040664	0	0
576	503	1.2201822373340772	1	1	36953	-95.33227956839505	0	1256.256672130243	0	0
576	502	1.2175621234435468	1	1	37451	-89.59936701450852	0	1241.0626882027204	0	0
577	501	1.1917141365817212	1	1	36505	-94.16707719343776	0	1221.4835198421606	0	0
577	500	1.1705787368240579	1	1	36503	-88.70674008668334	0	1219.7009286042119	0	0
578	499	1.1272966147851826	1	1	35625	-90.95334373722562	0	1187.5872399390055	0	0
578	498	1.1103180517898126	1	1	35961	-88.60784249224366	0	1204.8544356870173	0	0
578	497	1.1000104089924796	1	1	35886	-79.2532260091341	0	1182.5857001662114	0	0
579	496	1.096686182929378	1	1	35966	-92.70033522870517	0	1200.5573325350979	0	0
579	495	1.0936746932049004	1	1	35851	-82.79068275228087	0	1172.7159633296096	0	0
580	494	1.0613539176726594	1	1	35544	-83.88666124773135	0	1165.46824669548	0	0
580	493	1.056731171896918	1	1	35373	-71.0344664055715	0	1120.3540799942255	0	0
581	492	1.0101736881384276	1	1	34734	-65.63490741502574	0	1097.8051555027514	0	0
582	491	0.9690078265837299	1	1	34127	-58.874656622607176	0	1056.935404123904	0	0
582	490	0.9586498121510845	1	1	34271	-51.82344630500279	0	1038.3817454944633	0	0
583	489	0.9046352611947579	1	1	33807	-48.58645253568943	0	1025.152756829544	0	0
584	488	0.8502455976672673	1	1	33733	-44.73125088755751	0	1008.6552888598463	0	0
585	487	0.8081817955834176	1	1	33115	-41.84939744565304	0	986.17335972778	0	0
585	486	0.8087540110834036	1	1	33298	-36.638238658812384	0	958.549613699794	0	0
586	485	-2.3759320465153	1	1	32483	-33.73947112095357	0	934.6820817970527	0	0
573	516	1.4458261352894122	1	1	38635	-105.43852925485771	0	1289.4733078321046	0	0
573	517	1.4592923887884992	1	1	38667	-107.26785636126397	0	1295.3345171782844	0	0
573	518	1.4736375869927183	1	1	38709	-108.39232733723725	0	1295.7934853551412	0	0
573	519	1.4872870447309399	1	1	38404	-108.58842899204683	0	1291.4358487491945	0	0
573	520	1.5012254334442057	1	1	38448	-107.87604364143294	0	1283.4415939900607	0	0
573	521	1.5162846752050736	1	1	38110	-106.31238486624738	0	1273.755946973171	0	0
573	522	1.5311826048074773	1	1	37952	-104.42522964759814	0	1265.4712301501293	0	0
573	523	1.5441018277444534	1	1	38093	-102.71907607687308	0	1261.2725740662388	0	0
573	524	1.5532070812564742	1	1	38228	-101.61408997366084	0	1262.4241585563204	0	0
573	525	1.5616219594484915	1	1	38087	-101.69627712969827	0	1269.1661864928642	0	0
573	526	1.5762981060020538	1	1	38447	-103.06479449946505	0	1280.2198242819356	0	0
573	527	1.5987594681819286	1	1	38621	-105.60696809262413	0	1294.0133764825941	0	0
573	528	1.6231178311520864	1	1	38907	-108.72259648393538	0	1308.0806279297926	0	0
573	529	1.6392683654762077	1	1	38792	-111.34173295949745	0	1318.8931921214412	0	0
573	530	1.6409286191795305	1	1	39017	-112.61991940983307	0	1324.372904097237	0	0
573	531	1.6267687520101881	1	1	38874	-112.78640565701244	0	1326.6061992602313	0	0
573	532	1.6050799252383443	1	1	38463	-112.90333244789895	0	1330.4465085183372	0	0
573	533	1.5876497739153115	1	1	39080	-113.56503606369984	0	1338.5937936384232	0	0
573	534	1.5842196406128584	1	1	39193	-114.7916854532682	0	1349.6748681603779	0	0
573	535	1.5972855964146249	1	1	39620	-116.19209788189437	0	1360.5747359969976	0	0
573	536	1.6200424011164503	1	1	39719	-117.50920361223257	0	1369.6402736329853	0	0
573	537	1.6413689316854008	1	1	39270	-119.09525025397829	0	1378.4636634934118	0	0
573	538	1.6538937877716977	1	1	39267	-121.25719249361327	0	1389.7554578165523	0	0
573	539	1.6589860307866557	1	1	39639	-124.12732650233443	0	1405.8729879860293	0	0
573	540	1.6610946777784235	1	1	40286	-127.520759768061	0	1425.11416312331	0	0
573	541	1.6625266416217628	1	1	40597	-130.4796515118187	0	1441.3407089232985	0	0
573	542	1.6623354994117605	1	1	40957	-131.33509995366603	0	1447.235456045102	0	0
574	543	1.6565823360585807	1	1	40112	-142.19067652203785	0	1445.0830273045467	0	0
574	544	1.6552252157024572	1	1	40129	-144.13248540970744	0	1456.6276726429255	0	0
574	545	1.6497285473232384	1	1	39727	-144.91212750121463	0	1465.6115896157958	0	0
574	546	1.6458998740730482	1	1	39824	-145.73917928920514	0	1477.2643487226542	0	0
574	547	1.6486995600417562	1	1	40241	-147.24994182716046	0	1492.8645217084245	0	0
574	548	1.6572721960640326	1	1	40920	-148.80748096259458	0	1508.5026231196086	0	0
574	549	1.666800208529002	1	1	40921	-149.17175663690523	0	1518.3065234585752	0	0
574	550	1.6720818588663053	1	1	40901	-147.2135346067023	0	1517.713027199909	0	0
574	551	1.6705429601866733	1	1	41057	-142.75445448092046	0	1506.0253980377336	0	0
574	552	1.6629081686793252	1	1	40664	-136.38420743260895	0	1486.1360322204273	0	0
574	553	1.6540390051382183	1	1	40814	-129.56221874051244	0	1464.6444993075013	0	0
575	554	1.644489246561977	1	1	39858	-140.76649170966925	0	1454.0361747636239	0	0
575	555	1.629541635794871	1	1	40241	-142.83421309385267	0	1470.076020359731	0	0
575	556	1.6159007726996413	1	1	40878	-145.83601687719033	0	1489.331998190915	0	0
575	557	1.604788147999736	1	1	41113	-148.70628332855404	0	1506.7293915016348	0	0
575	558	1.5978758641683681	1	1	41074	-149.89769508329005	0	1517.0527650768395	0	0
575	559	1.5963884221231968	1	1	41010	-148.7831416195777	0	1518.9563642716848	0	0
575	560	1.6000280170332637	1	1	40827	-146.22752780812493	0	1515.5764374669493	0	0
575	561	1.6062578296162342	1	1	40994	-143.6273388246152	0	1511.870864796171	0	0
575	562	1.6127079735041476	1	1	41135	-141.76434609010948	0	1510.962729988981	0	0
575	563	1.6175228350188817	1	1	41331	-140.9790970769186	0	1513.9812319510343	0	0
575	564	1.620167959122997	1	1	41218	-141.22200191398497	0	1520.586661920132	0	0
575	565	1.6184102125595947	1	1	41371	-142.3061227098583	0	1529.7311970587225	0	0
575	566	1.610487077319525	1	1	41774	-143.80611100655005	0	1539.212686294725	0	0
575	567	1.5969071437721811	1	1	41788	-145.19436428064046	0	1546.1593872123294	0	0
575	568	1.5820034375858691	1	1	41896	-145.91367404096627	0	1548.7320097173397	0	0
575	569	1.5710467580644374	1	1	41713	-145.48714275108296	0	1546.4429744811014	0	0
575	570	1.5668088871282155	1	1	41763	-143.75780488487158	0	1540.2445672541203	0	0
575	571	1.5684201739321646	1	1	41470	-141.06287960354643	0	1532.1134950087978	0	0
575	572	1.5718850751931392	1	1	41522	-138.24353555112566	0	1524.3635199121882	0	0
575	573	1.574846405843309	1	1	41621	-136.06973667678176	0	1518.4677458601318	0	0
575	574	1.5767542449049052	1	1	41261	-134.91344063475663	0	1515.4490472728853	0	0
575	575	1.5785358687354558	1	1	41318	-134.7411723731159	0	1515.9942386242842	0	0
575	576	1.5799012996174162	1	1	41481	-135.57069269526255	0	1520.3110031669567	0	0
575	577	1.58102244411059	1	1	41844	-137.38009962450133	0	1527.2717364460782	0	0
575	578	1.5815206887990536	1	1	41778	-139.66217428717755	0	1534.1147722430096	0	0
575	579	1.581947331787891	1	1	41521	-141.7139922374322	0	1538.902948628138	0	0
575	580	1.5847676857459203	1	1	41427	-143.1361226246188	0	1542.0913746209692	0	0
575	581	1.5903825661679138	1	1	41206	-144.24053250977317	0	1546.311858882612	0	0
575	582	1.5966105896308154	1	1	41518	-145.5135360786644	0	1552.994486416792	0	0
575	583	1.5978338030933523	1	1	41747	-146.91997052590932	0	1560.209124742381	0	0
575	584	1.5892970546588414	1	1	42356	-147.76301050634106	0	1563.8091587680053	0	0
575	585	1.5716312200176121	1	1	42049	-147.31116263305557	0	1560.5907208560866	0	0
575	586	1.5524494592975386	1	1	41717	-146.07372395836614	0	1551.6693909076628	0	0
575	587	1.5412605847293588	1	1	41470	-145.108658287784	0	1541.134604760333	0	0
575	588	1.543042652583281	1	1	41058	-145.17142523124267	0	1534.6386115571509	0	0
575	589	1.5546349767198278	1	1	41260	-146.48315173692004	0	1537.290016561456	0	0
575	590	1.5689427568210623	1	1	41684	-148.6370046703271	0	1548.6768202066362	0	0
575	591	1.5795091444062943	1	1	42286	-150.87224742383933	0	1562.9846217701552	0	0
575	592	1.5835255692530956	1	1	42061	-151.74202701393187	0	1572.1436034584224	0	0
575	593	1.5817473203394026	1	1	42044	-150.37952016367012	0	1571.7475034167858	0	0
575	594	1.5766044919300117	1	1	41883	-147.02162898623646	0	1562.1348243591	0	0
575	595	1.570041686673049	1	1	41621	-142.78699772982827	0	1547.5840303443165	0	0
575	596	1.5629731015652875	1	1	41545	-138.69624661994453	0	1532.8436529047217	0	0
575	597	1.5537721668419235	1	1	41196	-135.26093209412056	0	1521.2437757738667	0	0
575	598	1.541441417522047	1	1	41348	-132.73114176988747	0	1514.317824121073	0	0
575	599	1.5260519539009008	1	1	41194	-130.9025494620564	0	1511.3286730067866	0	0
575	600	1.5110594543958276	1	1	41171	-129.6188911109732	0	1510.4739380941398	0	0
575	601	1.5018498594355365	1	1	41697	-128.4116686714451	0	1508.6169127581388	0	0
575	602	1.5007608482572368	1	1	41387	-126.80744203795211	0	1503.0464815625533	0	0
575	603	1.5049829822557015	1	1	41151	-124.55840991411878	0	1492.6662452015119	0	0
575	604	1.508172577376993	1	1	40855	-121.9420755581375	0	1479.0682390587629	0	0
575	605	1.5080972051171655	1	1	40982	-120.08863773849544	0	1466.0936328519751	0	0
575	606	1.5067763532442235	1	1	40380	-120.36184648109634	0	1458.3937894139774	0	0
575	607	1.5072964279355603	1	1	40735	-123.48556783083563	0	1458.7439112199706	0	0
575	608	1.51080522959722	1	1	40716	-129.12067085907574	0	1465.915088424907	0	0
575	609	1.514714315383718	1	1	40805	-135.7468112300446	0	1474.9738010896124	0	0
574	610	1.5239451535970678	1	1	41357	-125.68533963121831	0	1487.9187299835487	0	0
574	611	1.516769520960013	1	1	41367	-129.4720473665825	0	1494.7195629757161	0	0
574	612	1.512121319879745	1	1	40701	-130.94412517912406	0	1496.0552853184524	0	0
574	613	1.5101974483973186	1	1	40775	-131.18783434726174	0	1495.9595434003309	0	0
574	614	1.5095834321349235	1	1	40847	-131.48122060279456	0	1497.2521911019487	0	0
574	615	1.5094361531324296	1	1	40998	-132.55406109459682	0	1499.4624211560235	0	0
574	616	1.5098921393529066	1	1	41136	-134.74625723373947	0	1500.996977039406	0	0
574	617	1.5114877160799807	1	1	40803	-137.96057659267672	0	1500.7077621950903	0	0
574	618	1.5133525432110797	1	1	40944	-141.65508882540144	0	1497.8258381919086	0	0
574	619	1.513053320297918	1	1	40686	-144.67984121281893	0	1490.7196704799787	0	0
574	620	1.5075417499800194	1	1	40402	-145.86731934533964	0	1478.0001302585483	0	0
574	621	1.497431480106588	1	1	40347	-144.56458236445974	0	1458.8376963299308	0	0
574	622	1.4866912156493963	1	1	39890	-140.76862949236875	0	1434.3105616304379	0	0
574	623	1.4798711409821887	1	1	39385	-135.17472432475438	0	1407.0329156932173	0	0
573	624	1.4689514742221528	1	1	39941	-115.28618727214052	0	1380.630660319132	0	0
573	625	1.4794855541302507	1	1	40052	-117.04603125849462	0	1385.3769254178383	0	0
573	626	1.4933130602648546	1	1	40012	-117.89735398019548	0	1385.966728479153	0	0
573	627	1.5070538035162668	1	1	39959	-117.71661952048407	0	1381.4984583649666	0	0
573	628	1.5170897657524332	1	1	40052	-116.73760894417956	0	1373.4008898933907	0	0
573	629	1.520189437640607	1	1	39839	-115.20225216045401	0	1363.8631118846556	0	0
573	630	1.5179182343208448	1	1	39304	-113.49384739746938	0	1354.5452370764033	0	0
573	631	1.515456893403829	1	1	39131	-111.61502539103435	0	1345.275698235083	0	0
573	632	1.5187485708465485	1	1	39290	-109.58716914400475	0	1335.484184207653	0	0
573	633	1.5296251157891478	1	1	39127	-107.3940871134821	0	1324.3510964041695	0	0
573	634	1.5439603344440977	1	1	39001	-105.35836169281856	0	1313.113109383241	0	0
573	635	1.5537220869073212	1	1	38978	-103.83756546991549	0	1303.9417515593489	0	0
573	636	1.5529866100090832	1	1	38546	-103.04132799727995	0	1299.2288074095982	0	0
573	637	1.5445017401685497	1	1	38962	-103.15369021998413	0	1300.1032807718348	0	0
573	638	1.5368542958090345	1	1	38797	-104.5685069755732	0	1305.204959582681	0	0
573	639	1.5424421233360024	1	1	38896	-107.23297991897016	0	1310.7391162365411	0	0
573	640	1.5642400643115892	1	1	38795	-110.79535439889696	0	1314.6890999421694	0	0
573	641	1.5937368819547006	1	1	38717	-114.30348280906696	0	1317.4154885384064	0	0
573	642	1.6191075668960964	1	1	38671	-116.43916962159278	0	1318.4622931130423	0	0
573	643	1.636485754548767	1	1	38670	-116.11921796374236	0	1315.7569529526727	0	0
573	644	1.6464561801978361	1	1	38627	-113.5436884831222	0	1308.7411319586079	0	0
